# participant_id: Blink
# gesture: custom
# trial_number: 5
# stream_name: BioRadio_Configuration
# timestamp: 20260430_100321
# samples: 2580
# duration_sec: 10.310
# nominal_sample_rate: 250.0
# effective_sample_rate: 250.15
#
timestamp,EMG1,GSR2
3708711.885575,604.000000,1.000000
3708711.893132,604.000000,1.000000
3708711.893135,619.000000,1.000000
3708711.901935,683.000000,1.000000
3708711.901941,699.000000,1.000000
3708711.911935,698.000000,1.000000
3708711.911941,683.000000,1.000000
3708711.918275,620.000000,1.000000
3708711.918279,604.000000,1.000000
3708711.927092,603.000000,1.000000
3708711.927095,617.000000,1.000000
3708711.935911,681.000000,1.000000
3708711.935915,698.000000,1.000000
3708711.940964,697.000000,1.000000
3708711.940972,683.000000,1.000000
3708711.949784,621.000000,1.000000
3708711.949790,603.000000,1.000000
3708711.958596,603.000000,1.000000
3708711.958602,618.000000,1.000000
3708711.969910,682.000000,1.000000
3708711.969914,700.000000,1.000000
3708711.974788,700.000000,1.000000
3708711.974792,685.000000,1.000000
3708711.983610,622.000000,1.000000
3708711.983613,604.000000,1.000000
3708711.992455,603.000000,1.000000
3708711.992458,618.000000,1.000000
3708712.001269,680.000000,1.000000
3708712.001271,699.000000,1.000000
3708712.007588,700.000000,1.000000
3708712.007595,685.000000,1.000000
3708712.025346,620.000000,1.000000
3708712.025356,604.000000,1.000000
3708712.025362,604.000000,1.000000
3708712.025363,619.000000,1.000000
3708712.031658,682.000000,1.000000
3708712.031661,699.000000,1.000000
3708712.037984,700.000000,1.000000
3708712.037989,684.000000,1.000000
3708712.046833,620.000000,1.000000
3708712.046837,603.000000,1.000000
3708712.056909,604.000000,1.000000
3708712.056915,620.000000,1.000000
3708712.060693,683.000000,1.000000
3708712.060696,700.000000,1.000000
3708712.070764,700.000000,1.000000
3708712.070769,684.000000,1.000000
3708712.089610,621.000000,1.000000
3708712.089614,605.000000,1.000000
3708712.089622,604.000000,1.000000
3708712.089623,617.000000,1.000000
3708712.095921,681.000000,1.000000
3708712.095924,699.000000,1.000000
3708712.123668,699.000000,1.000000
3708712.123673,685.000000,1.000000
3708712.137560,620.000000,1.000000
3708712.137567,605.000000,1.000000
3708712.137741,604.000000,1.000000
3708712.137743,618.000000,1.000000
3708712.140339,682.000000,1.000000
3708712.140345,698.000000,1.000000
3708712.141612,699.000000,1.000000
3708712.141615,684.000000,1.000000
3708712.144153,621.000000,1.000000
3708712.144158,605.000000,1.000000
3708712.150457,604.000000,1.000000
3708712.150463,619.000000,1.000000
3708712.159272,682.000000,1.000000
3708712.159278,699.000000,1.000000
3708712.178157,699.000000,1.000000
3708712.178164,684.000000,1.000000
3708712.178170,620.000000,1.000000
3708712.178175,603.000000,1.000000
3708712.181958,604.000000,1.000000
3708712.181965,617.000000,1.000000
3708712.189538,681.000000,1.000000
3708712.189543,699.000000,1.000000
3708712.198361,699.000000,1.000000
3708712.198366,685.000000,1.000000
3708712.207197,622.000000,1.000000
3708712.207200,604.000000,1.000000
3708712.214614,604.000000,1.000000
3708712.214620,619.000000,1.000000
3708712.223442,682.000000,1.000000
3708712.223447,700.000000,1.000000
3708712.234808,701.000000,1.000000
3708712.234813,685.000000,1.000000
3708712.237345,621.000000,1.000000
3708712.237349,604.000000,1.000000
3708712.246165,604.000000,1.000000
3708712.246172,620.000000,1.000000
3708712.254977,683.000000,1.000000
3708712.254980,700.000000,1.000000
3708712.263807,701.000000,1.000000
3708712.263813,685.000000,1.000000
3708712.270109,622.000000,1.000000
3708712.270113,605.000000,1.000000
3708712.301290,604.000000,1.000000
