timestamp,ch0,ch1
3708408.059,60,627
3708408.068,60,626
3708408.068,43,641
3708408.075,-33,704
3708408.075,-58,721
3708408.083,-60,723
3708408.083,-40,707
3708408.093,37,644
3708408.093,60,627
3708408.099,61,626
3708408.099,44,641
3708408.107,-30,704
3708408.107,-54,722
3708408.126,-57,723
3708408.126,-41,708
3708408.129,34,645
3708408.129,59,628
3708408.131,61,627
3708408.131,42,642
3708408.14,-34,705
3708408.14,-58,722
3708408.145,-59,721
3708408.145,-42,708
3708408.154,35,645
3708408.154,57,628
3708408.163,58,628
3708408.163,42,643
3708408.175,-34,706
3708408.175,-59,723
3708408.178,-60,724
3708408.178,-41,709
3708408.187,36,646
3708408.187,60,628
3708408.197,60,628
3708408.197,43,642
3708408.217,-34,707
3708408.217,-56,724
3708408.231,-59,725
3708408.231,-41,709
3708408.232,36,646
3708408.232,59,628
3708408.235,60,628
3708408.235,41,645
3708408.237,-35,708
3708408.237,-59,724
3708408.255,-57,724
3708408.255,-42,710
3708408.255,34,646
3708408.255,57,629
3708408.259,59,628
3708408.259,43,644
3708408.27,-35,706
3708408.27,-59,723
3708408.275,-62,725
3708408.275,-44,710
3708408.284,31,646
3708408.284,55,629
3708408.293,59,629
3708408.293,45,643
3708408.299,-31,707
3708408.299,-56,725
3708408.307,-58,725
3708408.307,-41,709
3708408.316,36,646
3708408.316,61,629
3708408.322,61,628
3708408.322,44,644
3708408.331,-34,706
3708408.331,-56,724
3708408.342,-56,724
3708408.342,-39,709
3708408.348,36,647
3708408.348,61,630
3708408.355,60,629
3708408.355,44,643
3708408.364,-31,706
3708408.364,-56,723
3708408.377,-57,723
3708408.377,-39,710
3708408.379,36,647
3708408.379,59,630
3708408.386,60,628
3708408.386,44,643
3708408.405,-32,706
3708408.405,-57,723
3708408.405,-56,723
3708408.405,-41,709
3708408.412,35,646
3708408.412,60,628
3708408.418,61,628
3708408.418,43,644
3708408.43,-32,706
3708408.43,-56,724
3708408.437,-57,724
3708408.437,-40,708
3708408.443,37,644
3708408.443,61,627
3708408.451,63,628
3708408.451,45,643
3708408.459,-31,706
3708408.459,-53,724
3708408.468,-56,724
3708408.468,-43,709
3708408.475,35,645
3708408.475,60,628
3708408.483,62,627
3708408.483,46,642
3708408.492,-34,704
3708408.492,-59,722
3708408.517,-59,724
3708408.517,-42,709
3708408.531,36,645
3708408.531,60,629
3708408.533,61,628
3708408.533,43,641
3708408.534,-32,705
3708408.534,-57,724
3708408.535,-58,724
3708408.535,-40,708
3708408.539,36,644
3708408.539,60,628
3708408.558,62,628
3708408.558,43,643
3708408.558,-34,706
3708408.558,-56,722
3708408.563,-58,722
3708408.563,-41,708
3708408.572,35,645
3708408.572,60,627
3708408.58,61,627
3708408.58,44,643
3708408.588,-32,706
3708408.588,-58,722
3708408.594,-59,723
3708408.594,-40,708
3708408.603,37,645
3708408.603,60,627
3708408.612,61,627
3708408.612,42,642
3708408.618,-34,705
3708408.618,-57,722
3708408.627,-57,722
3708408.627,-40,708
3708408.635,35,644
3708408.635,58,627
3708408.644,60,627
3708408.644,41,642
3708408.65,-35,705
3708408.65,-61,723
3708408.66,-62,724
3708408.66,-44,708
3708408.679,34,645
3708408.679,58,627
3708408.679,60,627
3708408.679,41,643
3708408.683,-34,707
3708408.683,-59,724
3708408.694,-61,724
3708408.694,-42,709
3708408.698,35,645
3708408.698,59,628
3708408.707,61,627
3708408.707,43,642
3708408.715,-32,705
3708408.715,-57,722
3708408.722,-56,722
3708408.722,-39,709
3708408.729,37,645
3708408.729,63,627
3708408.741,62,627
3708408.741,46,642
3708408.75,-33,705
3708408.75,-56,722
3708408.756,-55,722
3708408.756,-41,707
3708408.767,36,644
3708408.767,61,627
3708408.772,62,627
3708408.772,44,642
3708408.779,-33,706
3708408.779,-57,724
3708408.786,-56,725
3708408.786,-40,709
3708408.818,37,645
3708408.818,62,627
3708408.818,62,627
3708408.818,44,642
3708408.832,-33,707
3708408.832,-56,724
3708408.833,-57,724
3708408.833,-39,710
3708408.834,38,646
3708408.834,60,628
3708408.837,61,627
3708408.837,44,642
3708408.856,-32,706
3708408.856,-55,723
3708408.856,-55,723
3708408.856,-39,708
3708408.858,38,644
3708408.858,62,627
3708408.866,63,627
3708408.866,46,642
3708408.874,-30,706
3708408.874,-55,723
3708408.883,-57,723
3708408.883,-40,707
3708408.892,38,645
3708408.892,60,628
3708408.898,63,626
3708408.898,46,641
3708408.906,-31,705
3708408.906,-57,723
3708408.935,-57,723
3708408.935,-40,708
3708408.937,36,644
3708408.937,61,627
3708408.939,62,626
3708408.939,45,642
3708408.94,-32,705
3708408.94,-58,722
3708408.955,-58,723
3708408.955,-41,709
3708408.955,35,645
3708408.955,59,627
3708408.975,61,626
3708408.975,43,642
3708408.975,-34,705
3708408.975,-56,722
3708408.98,-57,722
3708408.98,-41,708
3708408.987,36,644
3708408.987,61,626
3708408.995,61,626
3708408.996,45,643
3708409.002,-33,706
3708409.002,-57,723
3708409.011,-59,723
3708409.011,-39,707
3708409.019,36,646
3708409.019,59,630
3708409.028,60,632
3708409.028,43,648
3708409.035,-33,712
3708409.035,-57,733
3708409.043,-58,738
3708409.043,-42,727
3708409.052,36,667
3708409.052,60,654
3708409.059,59,656
3708409.059,44,672
3708409.067,-33,735
3708409.067,-57,752
3708409.081,-57,753
3708409.081,-41,737
3708409.084,35,674
3708409.084,59,655
3708409.091,61,654
3708409.091,44,669
3708409.118,-34,733
3708409.118,-57,751
3708409.13,-57,751
3708409.13,-41,736
3708409.132,36,671
3708409.132,59,654
3708409.133,60,655
3708409.133,43,669
3708409.137,-31,733
3708409.137,-55,750
3708409.138,-57,749
3708409.138,-40,735
3708409.147,36,671
3708409.147,60,653
3708409.155,60,653
3708409.155,44,666
3708409.164,-33,733
3708409.164,-56,751
3708409.172,-57,750
3708409.172,-40,734
3708409.178,35,670
3708409.178,60,654
3708409.187,61,653
3708409.187,44,667
3708409.195,-31,732
3708409.195,-57,749
3708409.203,-59,748
3708409.203,-42,734
3708409.212,36,670
3708409.212,60,653
3708409.219,60,653
3708409.219,44,668
3708409.227,-32,730
3708409.227,-56,748
3708409.245,-57,749
3708409.245,-40,733
3708409.245,37,669
3708409.245,61,653
3708409.253,63,652
3708409.253,46,668
3708409.259,-31,734
3708409.259,-56,754
3708409.268,-57,754
3708409.268,-40,740
3708409.277,37,681
3708409.277,62,668
3708409.283,60,670
3708409.283,44,688
3708409.29,-33,753
3708409.29,-57,771
3708409.299,-58,770
3708409.299,-42,755
3708409.308,36,691
3708409.308,60,674
3708409.314,61,672
3708409.314,45,687
3708409.323,-33,749
3708409.323,-59,766
3708409.331,-58,766
3708409.331,-42,751
3708409.338,37,689
3708409.338,61,671
3708409.347,60,670
3708409.347,44,685
3708409.356,-34,749
3708409.356,-59,766
3708409.367,-60,766
3708409.367,-43,751
3708409.371,33,688
3708409.371,57,671
3708409.38,57,670
3708409.38,41,684
3708409.389,-35,747
3708409.389,-58,766
3708409.394,-59,766
3708409.394,-41,750
3708409.418,35,685
3708409.418,57,668
3708409.43,59,668
3708409.43,44,683
3708409.432,-33,746
3708409.432,-58,763
3708409.435,-60,763
3708409.435,-41,748
3708409.438,37,684
3708409.438,60,667
3708409.448,60,666
3708409.448,43,682
3708409.452,-34,748
3708409.452,-58,766
3708409.461,-60,766
3708409.461,-44,751
3708409.468,34,690
3708409.468,58,675
3708409.474,60,676
3708409.474,43,692
3708409.483,-34,755
3708409.483,-56,773
3708409.492,-56,773
3708409.492,-39,757
3708409.497,35,692
3708409.497,60,675
3708409.506,62,674
3708409.506,45,688
3708409.526,-32,753
3708409.526,-57,771
3708409.526,-57,770
3708409.526,-39,755
3708409.531,38,692
3708409.531,61,674
3708409.539,62,675
3708409.539,44,690
3708409.548,-33,752
3708409.548,-57,770
3708409.555,-57,771
3708409.555,-39,756
3708409.561,37,691
3708409.562,60,675
3708409.57,61,674
3708409.57,45,688
3708409.579,-32,752
3708409.579,-54,769
3708409.589,-57,770
3708409.589,-40,755
3708409.595,36,690
3708409.595,60,672
3708409.604,62,672
3708409.604,45,688
3708409.614,-31,752
3708409.614,-56,769
3708409.618,-59,768
3708409.618,-41,753
3708409.627,37,691
3708409.627,59,674
3708409.635,62,673
3708409.635,45,688
3708409.644,-33,751
3708409.644,-57,768
3708409.652,-57,769
3708409.652,-41,753
3708409.659,36,690
3708409.659,61,671
3708409.678,63,671
3708409.678,43,687
3708409.678,-33,749
3708409.678,-57,767
3708409.682,-58,767
3708409.682,-41,752
3708409.691,36,689
3708409.691,61,672
3708409.717,62,672
3708409.717,44,686
3708409.731,-32,748
3708409.731,-56,765
3708409.732,-57,767
3708409.732,-40,751
3708409.734,37,687
3708409.734,62,670
3708409.736,62,669
3708409.736,44,684
3708409.739,-31,748
3708409.739,-56,766
3708409.746,-57,765
3708409.746,-39,750
3708409.755,37,687
3708409.755,61,669
3708409.764,63,670
3708409.764,45,684
3708409.773,-32,747
3708409.773,-54,766
3708409.784,-55,765
3708409.784,-39,747
3708409.787,39,683
3708409.787,62,665
3708409.798,61,663
3708409.798,46,676
3708409.802,-31,740
3708409.802,-55,757
3708409.81,-58,758
3708409.81,-40,743
3708409.819,37,678
3708409.819,62,660
3708409.839,63,661
3708409.839,45,676
3708409.839,-32,739
3708409.839,-55,757
3708409.843,-55,756
3708409.843,-38,743
3708409.852,38,680
3708409.852,61,663
3708409.859,64,661
3708409.859,46,675
3708409.871,-30,739
3708409.871,-54,757
3708409.875,-55,758
3708409.875,-41,742
3708409.882,37,678
3708409.882,60,662
3708409.891,61,661
3708409.891,44,676
3708409.897,-31,739
3708409.897,-56,757
3708409.907,-57,757
3708409.907,-39,741
3708409.916,37,678
3708409.916,62,660
3708409.925,63,658
3708409.925,46,674
3708409.931,-32,739
3708409.931,-57,756
3708409.939,-57,757
3708409.939,-41,742
3708409.95,35,678
3708409.95,61,660
3708409.954,62,659
3708409.954,43,675
3708409.963,-34,739
3708409.963,-56,757
3708409.982,-58,757
3708409.982,-42,741
3708409.982,33,678
3708409.982,58,660
3708409.988,59,660
3708409.988,45,673
3708410.017,-31,737
3708410.017,-54,755
3708410.031,-55,756
3708410.031,-38,742
3708410.032,38,678
3708410.032,62,660
3708410.034,63,659
3708410.034,47,673
3708410.036,-29,736
3708410.036,-55,753
3708410.039,-56,754
3708410.039,-39,740
3708410.043,39,677
3708410.043,62,659
3708410.051,61,656
3708410.051,46,671
3708410.059,-30,736
3708410.059,-54,754
3708410.066,-57,753
3708410.066,-42,737
3708410.087,36,676
3708410.087,61,660
3708410.087,63,658
3708410.087,47,672
3708410.092,-30,735
3708410.092,-55,753
3708410.098,-56,755
3708410.098,-39,740
3708410.107,37,676
3708410.107,62,659
3708410.116,62,659
3708410.116,44,675
3708410.122,-34,741
3708410.122,-57,759
3708410.131,-59,762
3708410.131,-42,748
3708410.138,38,687
3708410.138,61,674
3708410.148,61,680
3708410.148,45,698
3708410.155,-31,767
3708410.155,-57,787
3708410.164,-58,794
3708410.164,-40,787
3708410.173,37,727
3708410.173,61,717
3708410.179,62,725
3708410.179,46,749
3708410.186,-30,819
3708410.186,-58,841
3708410.214,-59,844
3708410.214,-38,832
3708410.217,38,768
3708410.217,61,748
3708410.219,61,744
3708410.219,43,757
3708410.22,-33,816
3708410.22,-57,830
3708410.228,-61,825
3708410.228,-43,805
3708410.242,36,738
3708410.242,60,717
3708410.244,60,712
3708410.244,44,721
3708410.252,-32,779
3708410.252,-56,792
3708410.266,-58,791
3708410.266,-42,775
3708410.267,36,708
3708410.267,59,686
3708410.276,61,683
3708410.276,46,695
3708410.291,-33,754
3708410.291,-58,770
3708410.293,-60,769
3708410.293,-42,752
3708410.321,35,688
3708410.321,58,669
3708410.33,59,667
3708410.33,43,682
3708410.332,-34,744
3708410.332,-57,761
3708410.334,-59,760
3708410.334,-44,744
3708410.335,33,681
3708410.335,57,662
3708410.34,59,661
3708410.34,43,676
3708410.359,-34,739
3708410.359,-58,756
3708410.359,-59,757
3708410.359,-41,742
3708410.361,36,677
3708410.361,60,660
3708410.37,61,660
3708410.37,44,674
3708410.379,-31,739
3708410.379,-55,756
3708410.388,-59,756
3708410.388,-40,740
3708410.397,36,677
3708410.397,59,662
3708410.403,60,660
3708410.403,44,673
3708410.413,-33,738
3708410.413,-59,756
3708410.418,-59,755
3708410.418,-41,740
3708410.427,35,677
3708410.427,58,660
3708410.436,59,659
3708410.436,43,675
3708410.442,-34,739
3708410.442,-56,755
3708410.454,-58,755
3708410.454,-40,740
3708410.459,35,676
3708410.459,59,659
3708410.468,61,660
3708410.468,44,675
3708410.474,-33,738
3708410.474,-58,757
3708410.484,-58,757
3708410.484,-40,742
3708410.503,35,679
3708410.503,59,660
3708410.503,60,660
3708410.503,42,675
3708410.509,-34,739
3708410.509,-59,755
3708410.514,-59,755
3708410.514,-41,741
3708410.523,35,678
3708410.523,59,660
3708410.542,59,660
3708410.542,41,675
3708410.542,-35,738
3708410.542,-60,755
3708410.547,-62,755
3708410.547,-44,741
3708410.553,37,678
3708410.553,62,659
3708410.563,63,659
3708410.563,47,675
3708410.572,-29,739
3708410.572,-55,756
3708410.579,-57,755
3708410.579,-38,742
3708410.587,39,678
3708410.587,63,661
3708410.596,63,661
3708410.596,48,675
3708410.618,-28,738
3708410.618,-55,756
3708410.631,-54,756
3708410.631,-38,739
3708410.633,40,676
3708410.633,63,659
3708410.635,66,660
3708410.635,47,675
3708410.636,-31,737
3708410.637,-55,754
3708410.643,-55,754
3708410.643,-38,741
3708410.662,37,679
3708410.662,62,661
3708410.662,64,660
3708410.662,47,675
3708410.668,-30,738
3708410.668,-54,755
3708410.674,-55,754
3708410.674,-40,739
3708410.683,37,676
3708410.683,63,659
3708410.692,65,660
3708410.692,48,674
3708410.698,-29,738
3708410.698,-52,755
3708410.707,-54,755
3708410.707,-38,738
3708410.718,38,674
3708410.718,62,659
3708410.722,65,660
3708410.722,46,674
3708410.73,-31,736
3708410.73,-54,754
3708410.74,-54,755
3708410.74,-37,740
3708410.749,38,675
3708410.749,62,658
3708410.755,63,657
3708410.755,45,672
3708410.764,-31,736
3708410.764,-55,754
3708410.783,-56,755
3708410.783,-38,740
3708410.783,40,675
3708410.783,64,658
3708410.788,63,659
3708410.788,48,675
3708410.794,-30,738
3708410.794,-54,754
3708410.806,-54,755
3708410.806,-37,739
3708410.812,39,676
3708410.812,63,659
3708410.818,66,659
3708410.818,48,675
3708410.827,-31,739
3708410.827,-55,755
3708410.836,-58,755
3708410.836,-41,740
3708410.841,39,677
3708410.841,62,657
3708410.851,61,659
3708410.851,44,674
3708410.86,-33,738
3708410.86,-56,755
3708410.869,-56,755
3708410.869,-40,741
3708410.874,37,677
3708410.874,62,660
3708410.885,63,658
3708410.885,45,673
3708410.892,-31,738
3708410.892,-54,756
3708410.917,-55,756
3708410.917,-39,741
3708410.931,39,677
3708410.931,62,660
3708410.932,63,660
3708410.932,47,674
3708410.933,-29,736
3708410.933,-55,754
3708410.936,-54,756
3708410.936,-38,741
3708410.941,38,679
3708410.941,62,661
3708410.959,63,660
3708410.959,46,676
3708410.959,-31,740
3708410.959,-55,757
3708410.962,-56,756
3708410.962,-39,740
3708410.973,39,677
3708410.973,62,661
3708410.98,64,660
3708410.98,47,675
3708410.988,-31,738
3708410.988,-55,756
3708410.994,-55,757
3708410.994,-38,741
3708411.004,38,676
3708411.004,60,659
3708411.013,61,659
3708411.013,47,676
3708411.018,-28,740
3708411.018,-51,757
3708411.027,-50,757
3708411.027,-32,741
3708411.035,46,676
3708411.035,69,660
3708411.044,69,660
3708411.044,53,676
3708411.049,-23,740
3708411.049,-47,756
3708411.062,-46,757
3708411.062,-32,741
3708411.068,44,677
3708411.068,69,661
3708411.083,69,660
3708411.083,53,675
3708411.083,-23,737
3708411.083,-47,753
3708411.097,-49,754
3708411.097,-31,741
3708411.1,47,678
3708411.1,71,661
3708411.107,70,660
3708411.107,52,674
3708411.116,-23,737
3708411.116,-47,754
3708411.121,-51,755
3708411.121,-31,740
3708411.139,45,675
3708411.139,70,658
3708411.139,70,658
3708411.139,53,674
3708411.149,-25,738
3708411.149,-48,756
3708411.155,-48,756
3708411.155,-31,740
3708411.164,44,677
3708411.164,69,659
3708411.173,71,658
3708411.173,53,673
3708411.179,-23,737
3708411.179,-49,757
3708411.187,-50,759
3708411.187,-31,744
3708411.217,45,679
3708411.217,68,661
3708411.217,69,660
3708411.217,53,674
3708411.231,-24,737
3708411.231,-48,756
3708411.232,-48,756
3708411.232,-31,740
3708411.233,45,677
3708411.233,69,660
3708411.236,70,659
3708411.236,54,674
3708411.244,-23,737
3708411.244,-50,754
3708411.251,-48,753
3708411.251,-32,740
3708411.259,46,677
3708411.259,70,660
3708411.268,70,660
3708411.268,51,675
3708411.275,-25,738
3708411.275,-48,755
3708411.283,-49,755
3708411.283,-32,740
3708411.292,43,678
3708411.292,66,660
3708411.3,68,658
3708411.3,53,674
3708411.309,-23,739
3708411.309,-48,755
3708411.316,-51,755
3708411.316,-34,741
3708411.325,43,677
3708411.325,71,659
3708411.331,74,659
3708411.331,58,674
3708411.345,-18,738
3708411.345,-43,755
3708411.352,-42,756
3708411.352,-25,740
3708411.355,52,677
3708411.355,76,660
3708411.364,76,659
3708411.364,60,675
3708411.382,-15,739
3708411.382,-39,756
3708411.382,-42,757
3708411.382,-25,741
3708411.387,52,677
3708411.387,77,660
3708411.394,77,660
3708411.394,60,676
3708411.403,-15,738
3708411.403,-40,755
3708411.412,-42,755
3708411.412,-24,739
3708411.417,53,676
3708411.417,76,659
3708411.431,78,660
3708411.431,59,676
3708411.434,-15,739
3708411.434,-39,756
3708411.448,-42,756
3708411.448,-25,740
3708411.451,52,676
3708411.451,76,660
3708411.46,77,659
3708411.46,58,674
3708411.472,-18,739
3708411.472,-41,755
3708411.495,-42,755
3708411.495,-25,741
3708411.517,53,677
3708411.517,74,660
3708411.531,75,659
3708411.531,60,675
3708411.532,-16,738
3708411.532,-39,756
3708411.533,-41,757
3708411.533,-25,741
3708411.536,53,677
3708411.536,78,661
3708411.538,78,659
3708411.538,61,674
3708411.538,-17,737
3708411.538,-40,755
3708411.54,-41,754
3708411.54,-26,740
3708411.557,51,678
3708411.557,76,660
3708411.557,76,660
3708411.557,59,673
3708411.562,-19,737
3708411.562,-44,756
3708411.574,-45,756
3708411.574,-26,741
3708411.578,51,677
3708411.578,75,660
3708411.587,77,661
3708411.587,59,675
3708411.596,-17,739
3708411.596,-40,756
3708411.605,-43,756
3708411.605,-27,740
3708411.61,51,676
3708411.61,76,659
3708411.63,77,658
3708411.63,60,674
3708411.63,-18,738
3708411.63,-44,756
3708411.637,-43,756
3708411.637,-25,741
3708411.65,51,677
3708411.65,74,659
3708411.653,76,658
3708411.653,58,674
3708411.663,-19,737
3708411.663,-42,755
3708411.666,-42,755
3708411.666,-25,741
3708411.678,51,678
3708411.678,75,660
3708411.682,78,659
3708411.682,60,674
3708411.691,-16,738
3708411.691,-40,755
3708411.7,-40,756
3708411.7,-26,740
3708411.707,51,675
3708411.707,80,660
3708411.715,84,660
3708411.715,67,674
3708411.725,-9,737
3708411.725,-31,755
3708411.736,-32,755
3708411.736,-13,741
3708411.74,64,677
3708411.74,88,659
3708411.748,92,660
3708411.748,74,675
3708411.756,-5,738
3708411.756,-29,755
3708411.764,-29,754
3708411.764,-11,739
3708411.77,66,676
3708411.77,89,660
3708411.779,90,659
3708411.779,72,674
3708411.817,-4,737
3708411.817,-27,755
3708411.818,-31,754
3708411.818,-14,739
3708411.831,63,676
3708411.831,86,658
3708411.832,88,659
3708411.832,73,676
3708411.833,-4,737
3708411.833,-27,752
3708411.836,-27,754
3708411.836,-11,741
3708411.837,66,678
3708411.837,91,661
3708411.842,90,660
3708411.842,73,674
3708411.851,-4,738
3708411.851,-28,755
3708411.86,-29,755
3708411.86,-13,740
3708411.869,65,676
3708411.869,88,659
3708411.875,87,659
3708411.875,71,674
3708411.884,-5,738
3708411.884,-29,756
3708411.891,-29,756
3708411.891,-11,741
3708411.9,65,677
3708411.9,89,659
3708411.906,90,659
3708411.906,73,675
3708411.925,-4,738
3708411.925,-28,754
3708411.925,-27,754
3708411.925,-10,740
3708411.932,65,676
3708411.932,89,659
3708411.94,90,658
3708411.94,72,673
3708411.948,-5,736
3708411.948,-28,755
3708411.956,-29,755
3708411.956,-14,739
3708411.962,64,676
3708411.962,87,659
3708411.971,89,659
3708411.971,70,673
3708411.98,-7,736
3708411.98,-29,753
3708411.991,-28,755
3708411.991,-14,740
3708411.995,62,676
3708411.995,86,658
3708412.004,89,658
3708412.004,72,673
3708412.011,-5,736
3708412.011,-30,754
3708412.02,-26,755
3708412.02,-8,740
3708412.029,68,676
3708412.029,98,658
3708412.037,102,659
3708412.037,88,674
3708412.045,14,737
3708412.045,-7,754
3708412.051,-6,755
3708412.051,11,738
3708412.06,87,675
3708412.06,110,657
3708412.072,112,657
3708412.072,96,674
3708412.075,20,737
3708412.075,-5,754
3708412.083,-4,755
3708412.083,13,739
3708412.117,87,675
3708412.117,113,657
3708412.117,114,657
3708412.117,97,673
3708412.131,19,736
3708412.131,-4,753
3708412.132,-5,755
3708412.132,14,739
3708412.134,88,675
3708412.134,113,657
3708412.136,113,656
3708412.136,97,672
3708412.138,20,735
3708412.138,-4,753
3708412.146,-5,754
3708412.146,12,739
3708412.157,88,676
3708412.157,113,657
3708412.163,113,656
3708412.163,96,673
3708412.172,19,736
3708412.172,-4,753
3708412.177,-5,753
3708412.177,12,739
3708412.186,90,675
3708412.186,113,658
3708412.201,114,659
3708412.201,97,674
3708412.208,21,737
3708412.208,-4,755
3708412.211,-6,755
3708412.211,13,740
3708412.22,89,676
3708412.22,114,658
3708412.238,115,657
3708412.238,97,672
3708412.238,20,736
3708412.238,-5,755
3708412.242,-8,755
3708412.242,10,740
3708412.254,86,676
3708412.254,108,656
3708412.258,109,658
3708412.258,94,673
3708412.267,21,735
3708412.267,-1,753
3708412.276,-2,753
3708412.276,16,739
3708412.282,93,676
3708412.282,118,659
3708412.291,119,658
3708412.291,101,673
3708412.3,25,736
3708412.3,1,753
3708412.308,-1,754
3708412.308,17,738
3708412.316,93,675
3708412.316,118,657
3708412.327,118,656
3708412.327,102,672
3708412.334,25,736
3708412.334,0,754
3708412.341,-1,754
3708412.341,16,739
3708412.348,92,674
3708412.348,116,658
3708412.366,117,658
3708412.366,103,672
3708412.366,25,736
3708412.366,-1,753
3708412.372,-1,753
3708412.372,16,737
3708412.378,93,675
3708412.378,118,659
3708412.387,120,659
3708412.387,103,673
3708412.396,26,736
3708412.396,0,754
3708412.422,0,754
3708412.422,17,738
3708412.422,92,676
3708412.422,116,659
3708412.431,117,658
3708412.431,100,673
3708412.432,23,736
3708412.432,0,754
3708412.435,-1,755
3708412.435,16,740
3708412.443,93,676
3708412.443,118,659
3708412.452,119,659
3708412.452,102,672
3708412.458,23,734
3708412.458,0,752
3708412.467,-1,752
3708412.467,17,735
3708412.486,94,670
3708412.486,119,649
3708412.486,119,646
3708412.486,102,658
3708412.492,26,718
3708412.492,0,731
3708412.5,-1,728
3708412.5,18,710
3708412.506,95,645
3708412.506,118,627
3708412.514,118,625
3708412.514,101,640
3708412.524,24,703
3708412.524,1,720
3708412.533,0,721
3708412.533,14,705
3708412.539,92,643
3708412.539,117,626
3708412.548,117,626
3708412.548,100,642
3708412.555,25,705
3708412.555,0,723
3708412.562,-1,723
3708412.562,17,708
3708412.57,92,644
3708412.57,116,627
3708412.579,118,627
3708412.579,103,642
3708412.592,25,705
3708412.592,0,722
3708412.594,1,724
3708412.594,18,709
3708412.603,93,646
3708412.603,119,627
3708412.623,120,626
3708412.623,102,642
3708412.623,25,705
3708412.623,-2,723
3708412.63,-2,723
3708412.63,16,708
3708412.635,92,645
3708412.635,117,627
3708412.644,120,626
3708412.644,102,642
3708412.658,23,705
3708412.658,0,723
3708412.66,0,723
3708412.66,16,708
3708412.668,93,645
3708412.668,117,627
3708412.679,117,627
3708412.679,102,641
3708412.682,25,705
3708412.682,-1,723
3708412.69,-2,724
3708412.69,13,708
3708412.717,92,646
3708412.717,118,628
3708412.731,119,627
3708412.731,101,641
3708412.732,23,703
3708412.732,1,719
3708412.733,1,718
3708412.733,15,702
3708412.735,92,636
3708412.735,117,620
3708412.738,118,620
3708412.738,101,635
3708412.746,24,699
3708412.746,0,716
3708412.775,-3,715
3708412.775,15,700
3708412.778,92,638
3708412.778,118,619
3708412.779,118,620
3708412.779,100,635
3708412.78,23,699
3708412.78,0,716
3708412.786,-1,716
3708412.786,15,702
3708412.795,91,638
3708412.795,118,621
3708412.802,116,620
3708412.802,99,636
3708412.81,23,699
3708412.81,0,715
3708412.82,-2,717
3708412.82,13,702
3708412.829,90,637
3708412.829,116,620
3708412.835,117,620
3708412.835,99,635
3708412.844,22,699
3708412.844,0,716
3708412.852,-2,716
3708412.852,14,701
3708412.858,93,637
3708412.858,116,620
3708412.867,117,619
3708412.867,98,635
3708412.876,23,699
3708412.876,-3,716
3708412.885,-3,717
3708412.885,15,702
3708412.89,92,638
3708412.89,115,621
3708412.9,118,620
3708412.9,101,635
3708412.919,25,698
3708412.919,1,717
3708412.919,0,717
3708412.919,15,702
3708412.922,92,637
3708412.922,118,621
3708412.935,117,621
3708412.935,100,636
3708412.938,25,699
3708412.938,0,716
3708412.948,-3,715
3708412.948,13,700
3708412.957,89,637
3708412.957,113,620
3708412.963,114,620
3708412.963,98,636
3708412.971,21,699
3708412.971,-3,717
3708412.98,-4,717
3708412.98,14,701
3708412.988,89,637
3708412.988,114,619
3708412.995,116,619
3708412.995,99,635
3708413.017,21,698
3708413.017,-3,716
3708413.03,-3,715
3708413.03,15,699
3708413.031,92,638
3708413.031,117,622
3708413.035,118,621
3708413.035,100,635
3708413.037,21,699
3708413.038,-1,716
3708413.055,1,716
3708413.055,16,702
3708413.055,92,638
3708413.055,116,620
3708413.059,117,621
3708413.059,100,636
3708413.068,23,698
3708413.068,1,714
3708413.075,-2,715
3708413.075,14,701
3708413.082,92,637
3708413.082,117,619
3708413.09,117,618
3708413.09,100,634
3708413.099,23,698
3708413.099,0,715
3708413.108,-2,716
3708413.108,15,701
3708413.114,92,637
3708413.114,117,619
3708413.123,118,617
3708413.123,100,632
3708413.132,25,696
3708413.132,0,714
3708413.138,-1,715
3708413.138,16,701
3708413.147,94,636
3708413.147,116,619
3708413.156,117,618
3708413.156,100,634
3708413.165,24,697
3708413.165,1,714
3708413.17,-1,714
3708413.17,15,699
3708413.181,92,636
3708413.181,115,619
3708413.187,118,619
3708413.187,99,632
3708413.194,23,695
3708413.194,0,713
3708413.204,-2,714
3708413.204,14,699
3708413.223,92,636
3708413.223,117,619
3708413.223,116,617
3708413.223,100,632
3708413.229,23,696
3708413.229,-2,714
3708413.234,-2,714
3708413.234,14,698
3708413.243,90,634
3708413.243,116,617
3708413.252,117,618
3708413.252,99,633
3708413.258,24,696
3708413.258,-1,713
3708413.267,-2,714
3708413.267,16,698
3708413.276,92,633
3708413.276,116,616
3708413.286,117,617
3708413.286,100,633
3708413.291,24,696
3708413.291,0,714
3708413.317,-3,714
3708413.317,14,700
3708413.331,91,637
3708413.331,116,619
3708413.332,116,619
3708413.332,98,633
3708413.334,22,696
3708413.334,-1,712
3708413.335,-4,714
3708413.335,14,698
3708413.338,91,634
3708413.338,115,618
3708413.345,116,618
3708413.345,100,632
3708413.355,24,695
3708413.355,-3,713
3708413.364,-3,712
3708413.364,13,697
3708413.373,91,634
3708413.373,117,618
3708413.379,117,618
3708413.379,101,632
3708413.388,24,695
3708413.388,-2,713
3708413.397,-2,713
3708413.397,15,697
3708413.403,93,634
3708413.403,115,617
3708413.412,114,617
3708413.412,99,631
3708413.422,23,695
3708413.422,-1,714
3708413.428,-1,713
3708413.428,14,698
